License #,Name,License Status,Address,Phone,Endorsements Type,RMI Owner,Start Date,End Date
45196,"JUNCTION CITY GLASS

MEDFORD ALUMINUM & GLASS CO

MEDFORD GLASS CO

REDMOND GLASS",Not Active - Expired after a disciplinary action,29125 SW CASTINGS ST WILSONVILLE OR 97070-8785,(503) 570-9930,Specialty Contractor/All,"Corporate OfficerVOGT, MITCHELL L",6/5/1984,12/20/2005
171156,WEST COAST EXTERIORS,Not Active - Expired after a lapse,12817 NE 17TH ST VANCOUVER WA 98684-5628,(360) 608-2129,Residential Specialty Contractor,"Corporate OfficerCONAHAN, CHRISTOPHER PATRICK

RMI OwnerCONAHAN, CHRISTOPHER PATRICK",9/13/2006,9/23/2010
239118,None,Active,1290 S SANDHILL RD OREM UT 84058,(503) 648-3343,Residential General Contractor,"Member (Limited Liability Company)BERNIER, JEREMY JAMES

Member (Limited Liability Company)RICHARDSON, ANDREW

RMI OwnerBERNIER, JEREMY JAMES

Previous RMICAYTON, BRYCE CLIFFORD",4/7/2022,4/7/2026
148675,AMAZING HARDWOOD FLOORS,Not Active - Expired after a disciplinary action,22400 SW MANDAN DR TUALATIN OR 97062,(503) 691-9889,Specialty Contractor/All,None,8/13/2001,8/13/2005
191380,None,Not Active - Voluntarily Surrendered,7704 SE TAYLOR ST PORTLAND OR 97215,(503) 252-5883,Residential General Contractor,"Member (Limited Liability Company)EDEEN, MICHAEL DOUGLAS

RMI OwnerEDEEN, MICHAEL DOUGLAS",7/22/2010,7/22/2020
155488,None,Not Active - Voluntarily Surrendered,12042 SE SUNNYSIDE RD #503 CLACKAMAS OR 97015,(503) 522-3056,General Contractor/All,"Member (Limited Liability Company)SAVCHENKO, SERGEI",5/12/2003,5/12/2007
120335,SHAKES PLUMBING,Not Active - Expired,1412 WOODWARD ST NE KEIZER OR 97303-4036,(503) 390-7753,Limited Contractor,None,2/13/1997,2/13/2006
205914,None,Active,1722 LOUISE AVE MEDFORD OR 97501,(541) 890-6174,Residential Specialty Contractor,"Member (Limited Liability Company)FUNKHOUSER, STEVEN EDWARD

RMI OwnerFUNKHOUSER, STEVEN EDWARD",4/2/2015,4/2/2025
232223,THOSE GUYS FAB,Active,1825 W 8TH AVE EUGENE OR 97402,(541) 735-4478,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)BOWMAN, CYRUS RAY

Member (Limited Liability Company)HAMILTON, JOSHUA DALE

Member (Limited Liability Company)HOPPE, TYLER HENRY EDWARD

RMI OwnerHOPPE, TYLER HENRY EDWARD",8/28/2020,8/28/2024
236398,None,Suspended - Bond not on file,1516 SE IRONWOOD LN GRESHAM OR 97080,(503) 867-5114,Residential General Contractor,"Member (Limited Liability Company)EDGREN, JACOB ANDREW

RMI OwnerEDGREN, JACOB ANDREW",6/2/2021,6/2/2025
244250,BUNNELLS OVERHEAD DOOR,Active,991 NW HIGHLAND STREET ROSEBURG OR 97470,(541) 673-4035,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerKNEE, CHAD DAVID

Corporate OfficerKNEE, MICHELLE LYNN

RMI OwnerKNEE, CHAD DAVID",1/31/2023,1/31/2025
226457,None,Not Active - Expired,5800 NE 39TH ST VANCOUVER WA 98661,(360) 904-2251,Residential Specialty Contractor,"Member (Limited Liability Company)KERNAZHYTSKI, DANIIL VIKTOROVICH

Member (Limited Liability Company)KERNAZHYTSKI, VIKTAR SERGEY

RMI OwnerKERNAZHYTSKI, DANIIL VIKTOROVICH",6/7/2019,6/7/2021
76863,None,Not Active - Voluntarily Surrendered,PO BOX 4785 BOISE ID 83711,(208) 322-6566,Residential Specialty Contractor,"Corporate OfficerMORR, AUDREY

Corporate OfficerMORR, QUADE

RMI OwnerMORR, QUADE",4/2/1992,4/10/2016
163639,COUGAR CREEK CABINETS,Not Active - Expired,1066 IRIS HILL LN OAKLAND OR 97462-9700,(541) 459-9827,General Contractor/All,"Family PartnerDOUGLASS, DANA ALLEN

Family PartnerDOUGLASS, ROBERT ROLAND

Family PartnerDOUGLASS, SHARON LYNN",3/11/2005,3/11/2007
101569,None,Suspended - Not Active,5476 NW 146TH AVE PORTLAND OR 97229,(503) 531-5313,General Contractor/All,"Corporate OfficerNEEPER, ROBERT WILLIAM

Corporate OfficerWALKER, ANTHONY JAMES

Previous Name [IND]NEEPER, ROBERT WILLIAM",8/9/1994,11/8/2003
169887,None,Never Been Licensed - CCB ID Only,PO BOX 1527 LA PINE OR 97739,(541) 536-5400,Never Licensed,None,,
122422,ALARMCO,Active,1675 N MITCHELL ST BOISE ID 83706,(208) 376-9731,Commercial General Contractor Level 2,"Corporate OfficerMCKAGUE, CHARLES MICHAEL

Corporate OfficerMCKAGUE, CORRINE ESTELLE

RMI OwnerMCKAGUE, CHARLES MICHAEL

Previous Name [LLC]ALARMCO LLC

Previous Name [MEM]MCKAGUE, CHARLES M",7/16/1997,8/14/2025
243297,None,Active,1900 NE 3RD ST 106 -1022 BEND OR 97701,(541) 678-2994,Commercial General Contractor Level 1Residential General Contractor,"Member (Limited Liability Company)MITCHELL, BARTON JON

RMI OwnerMITCHELL, BARTON JON",1/23/2023,1/23/2025
110240,"A TO Z ELECTRICAL INC

A TO Z PLUMBING SOLUTIONS

HANDYMAN FOR HIRE",Not Active - Expired after a lapse,PO BOX 3763 TUALATIN OR 97062,(503) 885-0997,General Contractor/All,"Corporate OfficerBLACK, GARY L

Corporate OfficerKRISTAN, KEN

Corporate OfficerWENGEL, RICHARD A",12/1/1995,1/2/2004
141050,ALL AROUND THE HOUSE CONSTR & REMODELING,Not Active - Expired after a lapse,PO BOX 747 DRAIN OR 97435,(541) 836-2150,Limited Contractor,"RMI OwnerOTTENBREIT, KLAUS PETER",2/28/2000,10/19/2008
231180,None,Not Active - Expired,26485 SHADY OAK DRIVE MONROE OR 97456,(541) 286-5271,Residential General Contractor,"Corporate OfficerVROMAN JR, DONALD LEE

Corporate OfficerVROMAN, JAMI LYN

RMI OwnerVROMAN, JAMI LYN",5/22/2020,5/22/2022
148525,ROSEBAY CONCRETE CONSTRUCTION,Not Active - Expired after a lapse,177 NE 147TH AVE APT 213 PORTLAND OR 97230,(503) 490-4466,Residential Specialty Contractor,"PartnerMAKASINI, LOSIPEI TUPOU

PartnerMAKASINI, TEVITA OMAKEI

RMI OwnerMAKASINI, LOSIPEI TUPOU",7/31/2001,3/21/2020
111165,None,Not Active - Voluntarily Surrendered,125 SE 47TH AVE PORTLAND OR 97215-1021,(503) 232-7938,Limited Contractor,None,1/30/1996,1/30/2004
64902,None,Not Active - Expired after a lapse,14802 NE 117TH CIRCLE VANCOUVER WA 98682,(360) 258-8122,Specialty Contractor/Res,None,3/9/1990,12/30/2005
178033,TECHNITES,Not Active - Expired after a lapse,31155 S WALL ST COLTON OR 97017,(503) 824-7005,Specialty Contractor/All,"Corporate OfficerBURKE III, RICHARD LEO

Corporate OfficerSMITH, JETHRO PAUL

Corporate OfficerSMITH, MATTHEW HARLEY

RMI OwnerBURKE III, RICHARD LEO",8/23/2007,8/23/2009
114938,None,Not Active - Expired after a lapse,PO BOX 8 PHILOMATH OR 97370,(541) 929-4400,General Contractor/All,"Corporate OfficerCOSKEY, JAMES ARTHUR",7/3/1996,7/3/2003
183008,MR H HANDYMAN SERVICE PLUS,Not Active - Expired,30001 SCAPPOOSE VERNONIA HWY SCAPPOOSE OR 97056,(503) 543-3893,Residential Limited Contractor,"RMI OwnerHAWKINS, DEVIN ERIC",6/25/2008,6/25/2014
165599,None,Active,PO BOX 700 JUCTION CITY OR 97448,(541) 485-4456,Commercial General Contractor Level 2Residential Limited Contractor,"Corporate OfficerCROWLEY, AARON JAMES

Corporate OfficerCROWLEY, DEANNA J

Corporate OfficerPHILIPS, R NATHAN

RMI OwnerCROWLEY, AARON JAMES",7/13/2005,7/13/2025
221293,None,Active,3154 ROGUE RIVER HWY GRANTS PASS OR 97527,(541) 661-5568,Residential General Contractor,"Member (Limited Liability Company)WETTENGEL, CHADD ONEAL

Member (Limited Liability Company)WETTENGEL, LEAH SUZANNE

RMI OwnerWETTENGEL, CHADD ONEAL",6/14/2018,6/14/2024
182184,AARON SEMAS CONSTRUCTION,Not Active - Expired,2100 NE MCKAY CREEK RD PRINEVILLE OR 97754,(541) 416-1131,Residential Limited Contractor,"RMI OwnerSEMAS, AARON STANFORD",5/28/2008,6/7/2012
154758,KELLEY JONES & ALAN YAKES CONSTRUCTION,Not Active - Expired after a lapse,PO BOX 836 WALDPORT OR 97394,(541) 563-7618,General Contractor/All,"PartnerJONES, KELLEY STUART

PartnerYAKES, ALAN LAVERN",3/17/2003,3/17/2005
165877,None,Not Active - Expired after a lapse,PO BOX 188 WILLITS CA 95490,(310) 280-8866,Residential General Contractor,"Member (Limited Liability Company)BERTORELLI, ALEXANDER GAETANO",8/1/2005,9/21/2012
165066,HAMMER ELECTRIC,Not Active - Voluntarily Surrendered,5215 BOY SCOUT RD FLORENCE OR 97439,(541) 997-6239,Residential Specialty Contractor,"RMI OwnerHAMMER, BENJAMIN NEAL",6/10/2005,6/10/2011
71662,A A TECHNOLOGIES,Not Active - Expired after a lapse,3439 NE SANDY BLVD #321 PORTLAND OR 97232,(503) 380-4659,Specialty Contractor/All,"PartnerDODSON, JOHN DALLAS

PartnerDODSON, STEPHANIE ANN

RMI OwnerDODSON, JOHN DALLAS

Previous Name [IND]DODSON, JOHN D",2/11/1991,8/2/2008
131262,None,Not Active - Expired,PO BOX 1034 CORNELIUS OR 97113,(503) 516-1704,Specialty Contractor/All,"Corporate OfficerBOYCE, CHANELL J

Corporate OfficerBOYCE, DAVID LEE

Previous Name [IND]BOYCE, DAVID LEE",8/31/1998,7/17/2002
250124,None,Active,2773 N CLARK CT CORNELIUS OR 97113,(971) 724-7097,Residential General Contractor,"Member (Limited Liability Company)SAUCEDO GONZALEZ, ANTONY JOSE

RMI OwnerSAUCEDO GONZALEZ, ANTONY JOSE",2/29/2024,3/1/2026
60646,None,Active,4843 W GRIFFIN CREEK RD MEDFORD OR 97501-9637,(541) 621-8084,Residential Specialty Contractor,"RMI OwnerINGLEDEW, DANIEL",7/7/1989,7/7/2025
148000,None,Not Active - Expired,28304 N NORTH RD DEER PARK WA 99006,(208) 610-3661,Residential Limited Contractor,"RMI OwnerSPRINGER, CARL CHRISTOPHER",6/7/2001,10/11/2014
238651,None,Active,419 NE ROYAL DR GRANTS PASS OR 97526,(541) 291-8391,Residential General Contractor,"Member (Limited Liability Company)HINTON, ELIZABETH MAE

Member (Limited Liability Company)HINTON, RANDY JACK

RMI OwnerHINTON, RANDY JACK",11/30/2021,11/30/2025
32542,None,Not Active - Expired,26039 MARINA DR VENETA OR 97487,,General Contractor/Res,None,4/25/1980,4/25/1982
249665,None,Active,1897 38TH PL NE SALEM OR 97305,(503) 922-5398,Residential General Contractor,"Member (Limited Liability Company)CARLOS RIVERA, JOSE ARTURO

Member (Limited Liability Company)CARLOS SOTO, JOSE ARTURO

RMI OwnerCARLOS RIVERA, JOSE ARTURO",1/22/2024,1/22/2026
216400,None,Not Active - Expired after a lapse,PO BOX 1544 SANDY OR 97055,(503) 405-2698,Residential General Contractor,"Member (Limited Liability Company)MAYES, ALAN ARNOLD

Member (Limited Liability Company)MAYES, JARRETT ALAN

RMI OwnerMAYES, JARRETT ALAN",7/27/2017,7/27/2019
203808,None,Not Active - Expired,6321 W BRINKLEY RD SUITE 110 KENNEWICK WA 99338,(509) 735-7565,Commercial General Contractor Level 2,"Member (Limited Liability Company)MCKAY JR, WILLIAM D

Member (Limited Liability Company)MCKAY, KAILI FACER

RMI EmployeeSCHOENTHALER, FREDERICK",8/5/2014,4/4/2019
138392,None,Suspended - Not Active,2935 SE 39TH AVE PORTLAND OR 97202,(503) 736-9540,General Contractor/All,"Corporate OfficerMAHLUM, ARLYS MARIE",11/5/1999,11/5/2001
209539,None,Not Active - Expired,PO BOX 1151 GRANTS PASS OR 97526,(541) 761-6033,Residential General Contractor,"Member (Limited Liability Company)MCGLOTHLIN, ANTONIO EUGENE

RMI OwnerMCGLOTHLIN, ANTONIO EUGENE",3/9/2016,3/9/2020
34063,None,Not Active - Expired,31 NW 22ND PL PORTLAND OR 97210-3550,(503) 223-8707,General Contractor/All,None,9/4/1980,10/4/2000
167960,None,Active,3858 LONG RIDGE DR SPRINGFIELD OR 97478,(541) 914-3426,Residential General Contractor,"Family MemberPLUEARD, JEFFREY JUDSON

Family MemberPLUEARD, WENDY KAHTLEEN

RMI OwnerPLUEARD, JEFFREY JUDSON",1/9/2006,1/9/2026
213435,None,Not Active - Voluntarily Surrendered,1930 SE 6TH ST # 252 GRESHAM OR 97080,(971) 400-1628,Residential General Contractor,"Member (Limited Liability Company)AVENDANO GARCIA, ISMAEL

Member (Limited Liability Company)MORALES MELO, ERNESTO

RMI OwnerAVENDANO GARCIA, ISMAEL",1/18/2017,1/18/2019
124524,MAYA DRYWALL,Not Active - Expired after a lapse,20575 SW WYNGATE ST ALOHA OR 97007,(503) 515-6911,Specialty Contractor/All,None,8/8/1997,5/18/2007
184258,None,Never Been Licensed - CCB ID Only,619 JEANETTE AVE MEDFORD OR 97501,(541) 621-8822,Never Licensed,None,,
155589,ACE MASONRY,Active,PO BOX 465 PARKDALE OR 97041,(541) 490-7273,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerOLMSTEAD, DELORES JEAN

Corporate OfficerOLMSTEAD, JULIUS DONALD

RMI OwnerOLMSTEAD, DELORES JEAN",5/21/2003,5/21/2025
162795,None,Not Active - Expired,10775 SW HAWTHORNE LN PORTLAND OR 97225,(503) 807-9457,Limited Contractor,"Member (Limited Liability Company)JEFFERS, REAGAN NELSON

Member (Limited Liability Company)JEFFERS, STEPHEN ROBERT",1/18/2005,1/18/2007
244609,ADVANCED ARCHITECTURAL COATINGS,Inactive - Sabbatical,3284 FOOTS CREEK RIGHT FORK RD GOLD HILL OR 97525,(541) 797-9971,Residential General Contractor,"RMI OwnerDONOHUE, AARON MICHAEL",3/7/2023,3/7/2025
156521,None,Active,80610 WAGON WHEEL LOOP IRRIGON OR 97844,(541) 571-8572,Residential General Contractor,"Family Corporate OfficerPHILLIPS, ALBERT JAMES

Family Corporate OfficerPHILLIPS, BARBARA MARIANNE

RMI OwnerPHILLIPS, ALBERT JAMES",8/1/2003,8/1/2025
241589,None,Suspended - Insurance not on file,21343 BACK ALLEY RD BEND OR 97702,(541) 419-5819,Residential General Contractor,"Member (Limited Liability Company)CALLAHAN, PHILLIP LEE

Member (Limited Liability Company)HEAD, AUSTIN WILLIAM

RMI OwnerHEAD, AUSTIN WILLIAM",6/17/2022,6/17/2024
154855,None,Not Active - Voluntarily Surrendered,140 NORTH ONE DRIVE SUITE A ST AUGUSTINE FL 32095,(904) 824-5665,General Contractor/All,"Corporate OfficerWEBB SR, ANDREW LUPO

Corporate OfficerWEBB, GRETCHEN DE JAGER",3/17/2003,3/17/2007
184461,None,Not Active - Expired after a lapse,320 SUBURBAN AVE EUGENE OR 97404,(541) 731-9118,Residential General Contractor,"Member (Limited Liability Company)DELAPLAIN, JERRY DONALD

RMI EmployeeDELAPLAIN, JERRY DONALD",10/30/2008,11/8/2014
143785,BEST WAY CONSTRUCTION,Not Active - Expired after a lapse,PO BOX 21024 EUGENE OR 97402,(541) 767-9808,Limited Contractor,None,6/6/2000,9/13/2004
87233,AMERICAN EAGLE CONSTRUCTION,Not Active - Expired,259 KAIMU ST PACHECO CA 94553-5224,,General Contractor/Res,None,11/9/1992,11/9/1993
124578,None,Not Active - Expired after a lapse,13023 NE HWY 99 STE 7 VANCOUVER WA 98686,(503) 515-4652,Residential Specialty Contractor,"RMI OwnerVULTAGGIO, MATTHEW JAMES",8/12/1997,1/23/2012
233901,None,Active,4325 COMMERCE STREET 111445 EUGENE OR 97402,(501) 804-9808,Residential Restoration Contractor,"Member (Limited Liability Company)GRAVITT, GEFF EDWARD

Member (Limited Liability Company)TITONE, PETER MICHAEL

RMI OwnerRMI NOT RQ'D",12/22/2020,12/22/2024
138265,EKT CONSTRUCTION,Not Active - Expired after a lapse,13580 SW DEVONSHIRE DR BEAVERTON OR 97005,(503) 646-2657,General Contractor/All,None,10/27/1999,10/27/2003
121624,None,Not Active - Expired,PO BOX 567 JUNCTION CITY OR 97448,(541) 607-8968,Residential General Contractor,"Corporate OfficerTHORNE, CALVIN BERNHARD

RMI OwnerTHORNE, CALVIN BERNHARD",4/3/1997,4/3/2013
189745,None,Not Active - Expired,PO BOX 84 DEADWOOD OR 97430,(541) 964-3107,Commercial General Contractor Level 2,"Corporate OfficerBLAKELY, CHESTER DEAN

Corporate OfficerBLAKELY, DEBORAH YVONNE

RMI OwnerBLAKELY, CHESTER DEAN",3/1/2010,3/1/2014
71012,None,Not Active - Expired,3984 PLEASANT VIEW DR NE KEIZER OR 97303,,Specialty Contractor/All,"RMI OwnerLIEUALLEN, ALMYN TROY",1/8/1991,8/27/2006
202607,None,Not Active - Expired,199 S LOS ROBLES AVE 300 PASADENA CA 91101,(626) 304-1190,Commercial General Contractor Level 2,"General Partner (Limited Partnership)PANKOW OPERATING INC

RMI EmployeeANDERSON, SCOTT M

CPO (3rd Lvl) of a Corporation that is a PartnerANDERSON, SCOTT M

CPO (3rd Lvl) of a Corporation that is a PartnerCARLSON, MARIA ELIZABETH

CPO (3rd Lvl) of a Corporation that is a PartnerEICHTEN, DAVID A

CPO (3rd Lvl) of a Corporation that is a PartnerFARRICKER, EDWARD W

CPO (3rd Lvl) of a Corporation that is a PartnerLUM, KIM H

CPO (3rd Lvl) of a Corporation that is a PartnerMOLLENKOPF JR, JACK P

CPO (3rd Lvl) of a Corporation that is a PartnerWALTERHOUSE, RICHARD G",4/30/2014,4/30/2020
104973,None,Not Active - Expired,4111 HWY 238 JACKSONVILLE OR 97530-9717,,Specialty Contractor/Res,"Corporate OfficerOBERACKER, DARYL",5/4/1995,7/18/1998
73922,None,Not Active - Expired,1293 NW WALL STE 71 BEND OR 97701,(541) 317-2673,Specialty Contractor/All,"Corporate OfficerLYLE, ALAN M

Corporate OfficerLYLE, TERRY ANN

Previous Name [IND]LYLE, ALAN M",5/21/1991,1/14/2002
90228,None,Active,11680 SW PALERMO ST WILSONVILLE OR 97070,(503) 989-3212,Residential Specialty Contractor,"Corporate OfficerLOVELACE, JESSE DANIEL

Corporate OfficerLOVELACE, LAURIE M

RMI OwnerLOVELACE, JESSE DANIEL",4/21/1993,4/21/2025
195608,None,Not Active - Expired,963 SW SIMPSON AVE 110 BEND OR 97702,(541) 728-0830,Residential General Contractor,"Member (Limited Liability Company)WATSON, HAYDEN HANKS

RMI OwnerWATSON, HAYDEN HANKS",12/9/2011,7/15/2016
146371,None,Not Active - Voluntarily Surrendered,PO BOX 820890 VANCOUVER WA 98682-0020,(360) 514-0961,Specialty Contractor/All,"Member (Limited Liability Company)BLOMDAHL, GARY SCOTT

Member (Limited Liability Company)HERRINGTON, JACOB L",11/2/2000,11/2/2004
152266,CLOUSER DRILLING,Not Active - Voluntarily Surrendered,PO BOX 973 CAVE JUNCTION OR 97523,(541) 592-6777,Specialty Contractor/All,"Member (Limited Liability Company)GILL, CAROL A

Member (Limited Liability Company)GILL, CHARLIE D

Member (Limited Liability Company)GILL, JASON C

Member (Limited Liability Company)GILL, KEVIN D",8/19/2002,8/19/2010
174568,PATIO COVERS UNLIMITED,Not Active - Expired,PO BOX 1002 MARCOLA OR 97454,(541) 388-5054,Specialty Contractor/Res,"RMI OwnerHALLFORD, THOMAS BRIAN",2/26/2007,2/26/2009
146946,QUALITY WOODCRAFT,,25650 PEORIA RD HARRISBURG OR 97446-9707,(541) 729-2463,General Contractor/All,"PartnerMARTIN, MARK LYNN

PartnerMARTIN, MICHAEL JAY",2/14/2001,2/14/2003
128185,ALL AROUND MAINTENANCE,Not Active - Expired,26 WILLAMETTE AVE MEDFORD OR 97504-7427,(541) 772-7294,Limited Contractor,None,3/18/1998,3/18/2008
213695,SOLID ROCK CONSTRUCTION,Not Active - Expired after a lapse,437 1/2 LAUREL ST CENTRAL POINT OR 97502,(541) 301-2865,Residential General Contractor,"RMI OwnerMONACO, ANTHONY JOHN",2/27/2017,2/27/2021
10242,"AIDS CLEANING SYSTEMS

E J WOODS CONSTRUCTION",Not Active - Expired,909 GARFIELD EUGENE OR 97402,(503) 343-0288,General Contractor/Res,None,8/1/1974,10/10/1989
147237,None,Not Active - Expired,2797 NW 9TH ST CORVALLIS OR 97330,(541) 752-7220,General Contractor/Res,"Corporate OfficerIDEMA, J PETER

Corporate OfficerKAPUSTKA, LIZ

Corporate OfficerMILES, PRUDENCE ANN

Corporate OfficerZIMBRICK, SCOTT

RMI EmployeeSHEEHAN, BRETT MORRIS",3/19/2001,3/19/2003
223777,RUBI HEATING & COOLING,Active,615 S FIRST AVE HILLSBORO OR 97123,(503) 851-0041,Residential Specialty Contractor,"Corporate OfficerFLORES MACIEL, RENE EDUARDO

Corporate OfficerFLORES, STEPHANIE JACQUELINE

RMI OwnerFLORES MACIEL, RENE EDUARDO",12/10/2018,12/10/2024
249647,None,Active,1555 NE 3RD ST STE B4-131 PRINEVILLE OR 97754,(541) 408-8290,Residential General Contractor,"Member (Limited Liability Company)RAINES, ASHLEY RENEE

Member (Limited Liability Company)RAINES, JOSEPH RICHARD

RMI OwnerRAINES, ASHLEY RENEE",2/8/2024,2/8/2026
146772,None,Not Active - Expired,14300 15TH AVE NE SEATTLE WA 98125,(206) 366-1750,Specialty Contractor/All,"Corporate OfficerHOPKE, BRAUN MICHAEL

Corporate OfficerPONTIOUS, MICHAEL DEV

Corporate OfficerWHITEHOUSE, DEAN RUSSELL",1/23/2001,1/23/2009
199754,CERTAPRO OF SW PORTLAND,Not Active - Expired,16869 SW 65TH AVE STE 441 LAKE OSWEGO OR 97035,(925) 766-1845,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerFLETCHER, CHARLES ANTHONY

Corporate OfficerFLETCHER, TIMOTHY JAMES

RMI OwnerFLETCHER, TIMOTHY JAMES",4/30/2013,4/30/2019
188044,None,Not Active - Voluntarily Surrendered,1471 SHORELINE DR STE 100 BOISE ID 83702,(208) 342-4214,Commercial General Contractor Level 1,"Member (Limited Liability Company)MCMILLEN, MARA RENE

Member (Limited Liability Company)MCMILLEN, MORTON DALE

RMI EmployeeRADER, PAUL D",9/16/2009,10/2/2023
157903,None,Not Active - Voluntarily Surrendered,2615 S INDUSTRIAL PARK AVENUE TEMPE AZ 85282,(480) 753-5444,Specialty Contractor/All,"Member (Limited Liability Company)HOLDEN, WILLIAM

Member (Limited Liability Company)LEAVITT, RUSSELL

RMI OwnerLEAVITT, RUSSELL",12/4/2003,12/4/2011
29956,KNORR STEEL FRAMING,Not Active - Expired after a lapse,PO BOX 5267 SALEM OR 97304-0267,(503) 371-8033,General Contractor/All,"Corporate OfficerBLUM, CHARLES D

Corporate OfficerCOLIA, SCOTT W

Corporate OfficerKNORR, ANN COLLEEN

Corporate OfficerKNORR, WILLIAM LESTER

Corporate OfficerWILLMSCHEN, KARLA A",9/26/1979,2/22/2003
165206,None,Active,PO BOX 850 ASHLAND OR 97520,(541) 482-1536,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerDECKER, CHRISTY SUE

Corporate OfficerMORRIS, JAMES R

Corporate OfficerMORRIS, RUTH GAYLE

RMI OwnerMORRIS, JAMES R",6/27/2005,6/27/2025
131988,None,Not Active - Expired,PO BOX 890 GLENEDEN BEACH OR 97388,(541) 764-3116,General Contractor/All,"Corporate OfficerPLUMMER, RICHARD LEE

Corporate OfficerRICHMOND-PLUMMER, CINDY LEE",10/30/1998,10/30/2006
